2019-08-23	00:00	124
2019-08-23	01:00	103
2019-08-23	02:00	83
2019-08-23	03:00	66
2019-08-23	04:00	57
2019-08-23	05:00	59
2019-08-23	06:00	72
2019-08-23	07:00	91
2019-08-23	08:00	111
2019-08-23	09:00	144
2019-08-23	10:00	148
2019-08-23	11:00	140
2019-08-23	12:00	125
2019-08-23	13:00	108
2019-08-23	14:00	92
2019-08-23	15:00	78
2019-08-23	16:00	74
2019-08-23	17:00	79
2019-08-23	18:00	91
2019-08-23	19:00	105
2019-08-23	20:00	117
2019-08-23	21:00	127
2019-08-23	22:00	130
2019-08-23	23:00	130
